Id,Predicted
5862,0.43851980784096767
7199,0.12445021169673635
6727,0.21249959866789547
7279,0.8744626678589473
6544,0.28922778858662995
5933,0.2375665081861693
6574,0.28881459262736203
6399,0.1376071185720435
7187,0.01779919982418389
6353,0.23522554248044192
5043,0.021843623473062602
5469,0.4752859612932861
5976,0.33342293156083286
6059,0.7815774426101194
5799,0.1228485470492793
6147,0.5182853179354228
6254,0.6203922252259344
7100,0.06420320748142937
7147,0.74866619257259
5909,0.08859605112772953
7037,0.49676793101127853
5782,0.13252146265946932
6237,0.99985591630651
6552,0.4067157174101766
7067,0.8041377579491147
5320,0.8331670042195465
5930,0.23911688808280535
6486,0.3325585540708654
5245,0.4461935017850254
6643,0.14854268030452947
5260,0.6338326275581051
5569,0.9940755208499502
7110,0.26645097630453257
7139,0.10033402798995403
6791,0.055395433279836676
5360,0.45758949199123494
5287,0.4429087357971322
6553,0.31795136664266244
7072,0.09773046576008149
6044,0.5765979801828812
5332,0.049131278530985166
6866,0.22760638518752663
6633,0.8978451061397126
6926,0.1571840947467318
6442,0.666077287202719
5889,0.41384875339303545
5765,0.9728824248817687
5124,0.5265055109946306
5491,0.949753403371503
6730,0.20047846891983673
7151,0.92671517733994
5140,0.5851200867757481
7171,0.22980092319461204
6568,0.6881149928664927
6861,0.2737681183095534
6855,0.14586488734334058
7129,0.09040975694510187
5384,0.09087569873807742
6859,0.7107185734105192
5772,0.2431099083688318
5665,0.2054708007301392
6495,0.5403592769298536
5061,0.25431306421234967
6948,0.5990104707333354
5773,0.9295429693574425
6052,0.14503293721091862
6682,0.1001241899330455
6083,0.32263769796281755
6962,0.5151279896051716
5158,0.42473873618807845
6464,0.19373901475886277
5172,0.17907220508276178
5582,0.08260355005677608
6136,0.4222428493531173
6235,0.1982451337027449
6508,0.3406241649295239
4968,0.33978746004521104
6632,0.3854502219329724
7195,0.9990978372449622
5525,0.05507527015562496
6320,0.6622799257637767
6766,0.08540870245730275
6872,0.8582794178359807
5906,0.05695553939080422
7172,0.05885509768963633
6571,0.3756415120655914
5616,0.9763960970405104
6312,0.13791307218389243
6470,0.5710872902921046
5147,0.060479850543493634
5501,0.8023783227523997
6436,0.01567772733596229
5699,0.9713854610969456
5313,0.15153218654223893
6234,0.016046743946582523
6569,0.14827369966027085
7202,0.431706117513659
5683,0.43312209426244397
5034,0.32452074331030506
5435,0.17732144574298447
5815,0.533762392535624
5589,0.9650151265992739
6746,0.23665798997798088
6790,0.899310374774365
6857,0.14778660513567707
6450,0.2681044189927747
7221,0.27467417220711976
5527,0.4558328247900939
5620,0.27349000164034937
6215,0.1689494033038988
7167,0.3244705145701899
5823,0.6261469862369068
6207,0.28072191836756794
6932,0.15305445646849267
5669,0.3120058713425693
5154,0.1340532582723028
7168,0.1374785737742041
5585,0.9158078725838376
7200,0.055449511952944584
6539,0.05774623474474278
5774,0.2945188373152724
6357,0.06760856442604776
5042,0.5151317578949995
5015,0.728830010523666
5354,0.35855987182382826
6054,0.5994027903781911
7295,0.6915549518894842
5365,0.6053292505406481
6755,0.41407203719528674
5991,0.17229822308737833
7035,0.7752245452654417
5893,0.1672820929447494
7164,0.3974568228367997
5304,0.3563108079065943
5561,0.035304168448618445
5520,0.10135011400326195
5241,0.5676799016667128
7096,0.05005597588229743
6078,0.127941848410362
5046,0.4588388421248564
5334,0.6350097252460651
6969,0.2764897681036841
6821,0.6897251254515138
5760,0.1351882622074525
5614,0.2617005208064558
7091,0.035595297368953296
5698,0.23554557929762132
5169,0.610932098712189
7294,0.05104081420187435
5318,0.8655601262455348
5368,0.09080275590865904
6923,0.0908253066569225
5463,0.04699298461444176
5265,0.32892667556923655
6321,0.18703353447391993
5226,0.8588240576000049
6868,0.22771393905631648
4967,0.7546732624673314
5293,0.21545808896476354
5865,0.5386879999388611
5841,0.17674730247570603
5526,0.1198950229206422
6852,0.04023129332728008
6469,0.24528070134796273
6168,0.18834877076183623
7292,0.11577238761631699
5036,0.10045293837444
5644,0.15758393869888487
6856,0.5542074821893386
5428,0.5249113345681873
5027,0.1709071068188271
4989,0.8966421494411383
5221,0.29740432150245394
6402,0.21474393227808886
5346,0.1206813219260681
6748,0.23782860251445506
